DATE,SITE,TREATMENT,SIZE,SCIENTIFIC_NAME,COMMON_NAME
11/18/19,AQUE,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
11/18/19,AQUE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,7,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,ANNUAL,7,Strongylocentrotus purpuratus,Purple Urchin
11/19/19,MOHK,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,CONTROL,10,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,4.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,4.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,8.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,8.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,8.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,8.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,8.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,8.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,8.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,9.5,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
11/19/19,MOHK,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
11/25/19,IVEE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,5.5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
11/25/19,IVEE,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
11/30/19,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
11/30/19,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
11/30/19,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
11/30/19,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
11/30/19,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
11/30/19,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
11/30/19,CARP,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/30/19,CARP,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/30/19,CARP,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
